date_time,Daylighting_B
2017-01-01 00:00:00,0.0
2017-01-01 00:15:00,0.0
2017-01-01 00:30:00,0.0
2017-01-01 00:45:00,0.0
2017-01-01 01:00:00,0.0
2017-01-01 01:15:00,0.0
2017-01-01 01:30:00,0.0
2017-01-01 01:45:00,0.0
2017-01-01 02:00:00,0.0
2017-01-01 02:15:00,0.0
2017-01-01 02:30:00,0.0
2017-01-01 02:45:00,0.0
2017-01-01 03:00:00,0.0
2017-01-01 03:15:00,0.0
2017-01-01 03:30:00,0.0
2017-01-01 03:45:00,0.0
2017-01-01 04:00:00,0.0
2017-01-01 04:15:00,0.0
2017-01-01 04:30:00,0.0
2017-01-01 04:45:00,0.0
2017-01-01 05:00:00,0.0
2017-01-01 05:15:00,0.0
2017-01-01 05:30:00,0.0
2017-01-01 05:45:00,0.0
2017-01-01 06:00:00,0.0
2017-01-01 06:15:00,0.0
2017-01-01 06:30:00,0.0
2017-01-01 06:45:00,0.0
2017-01-01 07:00:00,0.0
2017-01-01 07:15:00,8.66551436
2017-01-01 07:30:00,32.47576632
2017-01-01 07:45:00,86.19016273
2017-01-01 08:00:00,139.12853710000002
2017-01-01 08:15:00,195.4628332
2017-01-01 08:30:00,237.9570504
2017-01-01 08:45:00,269.7546415
2017-01-01 09:00:00,317.76770780000004
2017-01-01 09:15:00,363.8779526
2017-01-01 09:30:00,402.47801139999996
2017-01-01 09:45:00,437.65517
2017-01-01 10:00:00,477.1540944
2017-01-01 10:15:00,514.4302819000001
2017-01-01 10:30:00,548.8276201
2017-01-01 10:45:00,580.5084137
2017-01-01 11:00:00,612.4057911
2017-01-01 11:15:00,641.4878087000001
2017-01-01 11:30:00,653.4023967
2017-01-01 11:45:00,661.7560219
2017-01-01 12:00:00,669.225456
2017-01-01 12:15:00,673.0735401000001
2017-01-01 12:30:00,656.1275312000001
2017-01-01 12:45:00,635.8115242
2017-01-01 13:00:00,613.9920916
2017-01-01 13:15:00,588.9785267999999
2017-01-01 13:30:00,540.9102592
2017-01-01 13:45:00,491.55058260000004
2017-01-01 14:00:00,434.76347410000005
2017-01-01 14:15:00,386.7839744
2017-01-01 14:30:00,345.6680099
2017-01-01 14:45:00,303.2937454
2017-01-01 15:00:00,267.650641
2017-01-01 15:15:00,228.6851013
2017-01-01 15:30:00,185.63753789999998
2017-01-01 15:45:00,151.3929168
2017-01-01 16:00:00,93.46049182
2017-01-01 16:15:00,52.72072425
2017-01-01 16:30:00,30.22725974
2017-01-01 16:45:00,0.0
2017-01-01 17:00:00,0.0
2017-01-01 17:15:00,0.0
2017-01-01 17:30:00,0.0
2017-01-01 17:45:00,0.0
2017-01-01 18:00:00,0.0
2017-01-01 18:15:00,0.0
2017-01-01 18:30:00,0.0
2017-01-01 18:45:00,0.0
2017-01-01 19:00:00,0.0
2017-01-01 19:15:00,0.0
2017-01-01 19:30:00,0.0
2017-01-01 19:45:00,0.0
2017-01-01 20:00:00,0.0
2017-01-01 20:15:00,0.0
2017-01-01 20:30:00,0.0
2017-01-01 20:45:00,0.0
2017-01-01 21:00:00,0.0
2017-01-01 21:15:00,0.0
2017-01-01 21:30:00,0.0
2017-01-01 21:45:00,0.0
2017-01-01 22:00:00,0.0
2017-01-01 22:15:00,0.0
